restaurant_id,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active,avg_prep_time_est
REST05914,Delhi Wraps Mahal,Pune,Biryani,Restaurant,16-25,True,20.5
REST12778,Flavours Of Curry Bhojanalay,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST05317,Sri Biryani Nest,Kolkata,Pizza,Cloud Kitchen,16-25,True,20.5
REST00631,Classic Paratha Nest,Ahmedabad,Biryani,Restaurant,26-40,True,33.0
REST19558,Urban Wraps Point,Mumbai,Desserts,Restaurant,16-25,True,20.5
REST02331,Urban Cafe Stop,Kolkata,South Indian,Restaurant,16-25,True,20.5
REST09937,Punjabi Curry Central,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST16616,Punjabi Curry Central,Ahmedabad,Healthy,Cloud Kitchen,<=15,True,15.0
REST03125,Taste Of Curry Stop,Bengaluru,South Indian,Restaurant,26-40,False,33.0
REST08561,Delhi Curry Bhojanalay,Pune,Pizza,Restaurant,>40,False,45.0
REST14165,Urban Cafe Mahal,Hyderabad,Biryani,Restaurant,26-40,True,33.0
REST18285,Kolkata Darshini Darbar,Bengaluru,Pizza,Restaurant,16-25,True,20.5
REST17297,Kolkata Curry Adda,Delhi,Pizza,Restaurant,16-25,True,20.5
REST12502,Madras Cafe Delight,Delhi,North Indian,Cloud Kitchen,26-40,True,33.0
REST02735,Bombay Wraps Cafe,Delhi,Fast Food,Restaurant,16-25,True,20.5
REST13577,Sri Cafe Darbar,Pune,North Indian,Restaurant,<=15,True,15.0
REST08958,Bombay Tandoor Adda,Ahmedabad,Biryani,Restaurant,<=15,False,15.0
REST17476,Flavours Of Cafe Zone,Pune,Fast Food,Restaurant,16-25,True,20.5
REST06989,Classic Cafe Mahal,Delhi,Biryani,Restaurant,26-40,True,33.0
REST13558,Flavours Of Wraps Zone,Delhi,Chinese,Restaurant,16-25,True,20.5
REST00296,Grand Cafe Corner,Chennai,Chinese,Restaurant,16-25,True,20.5
REST14810,Punjabi Darshini Corner,Pune,Biryani,Restaurant,<=15,True,15.0
REST00325,Namma Pizza Mahal,Bengaluru,North Indian,Restaurant,26-40,False,33.0
REST10001,Royal Express Zone,Hyderabad,Desserts,Restaurant,<=15,False,15.0
REST09322,Urban Cafe Clouds,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST19061,Spicy Mess Nest,Delhi,North Indian,Cloud Kitchen,26-40,True,33.0
REST07626,Urban Paratha Central,Mumbai,Pizza,Cloud Kitchen,26-40,False,33.0
REST06552,Thindi Mane Pizza Bhojanalay,Delhi,North Indian,Cloud Kitchen,16-25,True,20.5
REST10548,Urban Kitchen Cafe,Mumbai,Healthy,Restaurant,16-25,True,20.5
REST00352,Namma Mess Clouds,Kolkata,Pizza,Restaurant,16-25,True,20.5
REST11782,Urban Tandoor Adda,Chennai,North Indian,Restaurant,16-25,True,20.5
REST19053,Thindi Mane Cafe Heaven,Bengaluru,Pizza,Restaurant,16-25,False,20.5
REST06484,Punjabi Mess Mahal,Bengaluru,Fast Food,Restaurant,16-25,True,20.5
REST17715,Tandoori Darshini Delight,Chennai,Fast Food,Restaurant,26-40,False,33.0
REST09713,Annapurna Curry Cafe,Pune,Pizza,Restaurant,16-25,True,20.5
REST03850,Classic Wraps Heaven,Ahmedabad,Biryani,Restaurant,16-25,True,20.5
REST05419,Namma Delights Clouds,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST12969,Fresh Biryani Hub,Hyderabad,North Indian,Cloud Kitchen,16-25,True,20.5
REST19730,Royal Tandoor Clouds,Bengaluru,North Indian,Cloud Kitchen,26-40,True,33.0
REST12310,Annapurna Grill Delight,Pune,Pizza,Cloud Kitchen,16-25,False,20.5
REST16884,Fresh Sweets Corner,Kolkata,Chinese,Cloud Kitchen,16-25,True,20.5
REST09548,Fresh Mess Darbar,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST16601,Grand Kitchen Cafe,Pune,Fast Food,Cloud Kitchen,<=15,True,15.0
REST10677,Grand Darshini Zone,Bengaluru,North Indian,Restaurant,>40,True,45.0
REST02403,Hot & Crispy Wraps Mahal,Delhi,Chinese,Cloud Kitchen,<=15,True,15.0
REST07250,Flavours Of House Point,Chennai,Chinese,Cloud Kitchen,16-25,True,20.5
REST02472,Grand Darshini Mahal,Chennai,Chinese,Restaurant,26-40,True,33.0
REST07404,Classic Curry Central,Delhi,North Indian,Cloud Kitchen,<=15,True,15.0
REST15507,Bombay Delights Point,Bengaluru,North Indian,Cloud Kitchen,26-40,True,33.0
REST06398,Punjabi Pizza Clouds,Mumbai,Biryani,Restaurant,>40,False,45.0
REST00255,Namma Tandoor Darbar,Delhi,Fast Food,Restaurant,16-25,True,20.5
REST00757,Hot & Crispy Curry Stop,Mumbai,North Indian,Restaurant,26-40,True,33.0
REST17539,Tandoori Mess Darbar,Delhi,South Indian,Restaurant,<=15,True,15.0
REST07609,Urban Delights Darbar,Chennai,Chinese,Cloud Kitchen,16-25,True,20.5
REST05274,Thindi Mane Thali Clouds,Pune,South Indian,Restaurant,<=15,True,15.0
REST11460,Classic Biryani Nest,Chennai,Desserts,Cloud Kitchen,16-25,True,20.5
REST06951,Kolkata Grill Bhojanalay,Delhi,North Indian,Restaurant,26-40,True,33.0
REST04241,Namma Mess Mahal,Delhi,Chinese,Cloud Kitchen,16-25,True,20.5
REST00481,Bombay Kitchen Clouds,Pune,Chinese,Restaurant,>40,True,45.0
REST04351,Tandoori Wraps Clouds,Delhi,Desserts,Cloud Kitchen,16-25,False,20.5
REST03271,Urban Mess Hub,Bengaluru,Pizza,Cloud Kitchen,16-25,True,20.5
REST13938,Tandoori Express Nest,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST08714,Classic Curry Mahal,Hyderabad,Desserts,Restaurant,26-40,True,33.0
REST07601,Delhi Grill Zone,Hyderabad,North Indian,Cloud Kitchen,<=15,True,15.0
REST06871,Fresh Express Hub,Delhi,Biryani,Cloud Kitchen,<=15,True,15.0
REST02189,Kolkata Sweets Corner,Chennai,North Indian,Restaurant,>40,False,45.0
REST17277,Taste Of Mess Delight,Bengaluru,Chinese,Cloud Kitchen,26-40,True,33.0
REST07300,Fresh Thali Central,Delhi,Chinese,Restaurant,<=15,True,15.0
REST10263,Annapurna Tandoor Central,Chennai,South Indian,Restaurant,<=15,True,15.0
REST08336,Thindi Mane Thali Nest,Delhi,North Indian,Cloud Kitchen,16-25,True,20.5
REST03592,Fresh Mess Mahal,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST13950,Taste Of Cafe Corner,Hyderabad,South Indian,Restaurant,26-40,True,33.0
REST03573,Bombay Tandoor Delight,Pune,North Indian,Cloud Kitchen,16-25,True,20.5
REST05437,Kolkata Paratha Bhojanalay,Mumbai,Biryani,Restaurant,16-25,True,20.5
REST10864,Grand Curry Hub,Delhi,Chinese,Restaurant,26-40,True,33.0
REST13623,Classic Biryani Clouds,Bengaluru,Fast Food,Restaurant,26-40,True,33.0
REST16400,Taste Of Tandoor Stop,Delhi,Pizza,Restaurant,16-25,True,20.5
REST13926,Hot & Crispy Wraps Cafe,Pune,Chinese,Restaurant,>40,True,45.0
REST13816,Royal House Bhojanalay,Chennai,Chinese,Restaurant,<=15,True,15.0
REST17428,Flavours Of Tandoor Mahal,Chennai,Desserts,Cloud Kitchen,<=15,True,15.0
REST11327,Spicy Grill Darbar,Bengaluru,South Indian,Restaurant,>40,False,45.0
REST02085,Punjabi Grill Delight,Ahmedabad,Desserts,Restaurant,16-25,True,20.5
REST09376,Punjabi Cafe Clouds,Mumbai,North Indian,Cloud Kitchen,<=15,True,15.0
REST06823,Punjabi Grill Heaven,Mumbai,Fast Food,Restaurant,16-25,True,20.5
REST18553,Taste Of Kitchen Corner,Bengaluru,Biryani,Restaurant,>40,True,45.0
REST12365,Tandoori Delights Heaven,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST19790,Annapurna Paratha Darbar,Hyderabad,Chinese,Restaurant,>40,True,45.0
REST04265,Hot & Crispy Biryani Central,Hyderabad,Desserts,Cloud Kitchen,<=15,True,15.0
REST11940,Royal Grill Stop,Chennai,Biryani,Restaurant,<=15,False,15.0
REST10789,Punjabi Express Heaven,Bengaluru,South Indian,Cloud Kitchen,16-25,False,20.5
REST14508,Spicy House Stop,Delhi,Biryani,Restaurant,26-40,True,33.0
REST06679,Fresh Mess Clouds,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST00239,Thindi Mane Delights Heaven,Kolkata,Biryani,Cloud Kitchen,16-25,False,20.5
REST16981,Tandoori Paratha Point,Delhi,Desserts,Restaurant,26-40,True,33.0
REST08337,Bombay Paratha Heaven,Pune,Biryani,Restaurant,16-25,True,20.5
REST10303,Kolkata Express Stop,Chennai,Chinese,Restaurant,<=15,True,15.0
REST06378,Grand Tandoor Nest,Hyderabad,Fast Food,Restaurant,16-25,True,20.5
REST10388,Classic Curry Clouds,Pune,Chinese,Restaurant,<=15,True,15.0
REST13826,Classic Mess Adda,Mumbai,Fast Food,Restaurant,16-25,True,20.5
REST06705,Sri Cafe Cafe,Bengaluru,South Indian,Restaurant,26-40,True,33.0
REST13777,Hot & Crispy Wraps Corner,Delhi,South Indian,Restaurant,<=15,False,15.0
REST14893,Annapurna Sweets Palace,Delhi,North Indian,Cloud Kitchen,16-25,True,20.5
REST16633,Bombay Pizza Nest,Mumbai,Biryani,Restaurant,16-25,False,20.5
REST07151,Urban Curry Palace,Mumbai,North Indian,Cloud Kitchen,<=15,False,15.0
REST14628,Spicy Biryani Heaven,Bengaluru,Pizza,Cloud Kitchen,<=15,True,15.0
REST05405,Kolkata Paratha Point,Ahmedabad,Biryani,Restaurant,26-40,True,33.0
REST08065,Classic Wraps Heaven,Kolkata,Pizza,Restaurant,26-40,True,33.0
REST19971,Classic Delights Central,Chennai,Healthy,Restaurant,<=15,True,15.0
REST10409,Fresh Express Cafe,Mumbai,North Indian,Restaurant,16-25,True,20.5
REST06742,Bombay Pizza Clouds,Chennai,Desserts,Restaurant,16-25,True,20.5
REST09120,Bombay Grill Stop,Delhi,South Indian,Restaurant,16-25,False,20.5
REST06504,Sri Darshini Adda,Bengaluru,Fast Food,Restaurant,>40,True,45.0
REST11571,Spicy House Clouds,Hyderabad,Desserts,Restaurant,16-25,True,20.5
REST19239,Madras Cafe Hub,Ahmedabad,South Indian,Cloud Kitchen,26-40,True,33.0
REST02171,Tandoori Paratha Point,Delhi,South Indian,Cloud Kitchen,<=15,True,15.0
REST13732,Bombay Pizza Central,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST06931,Fresh Grill Mahal,Delhi,North Indian,Restaurant,26-40,True,33.0
REST04746,Sri Pizza Point,Bengaluru,South Indian,Restaurant,26-40,True,33.0
REST15397,Hot & Crispy Delights Stop,Hyderabad,Desserts,Restaurant,16-25,True,20.5
REST12662,Flavours Of House Darbar,Bengaluru,South Indian,Restaurant,26-40,True,33.0
REST06044,Urban Cafe Point,Ahmedabad,Fast Food,Restaurant,26-40,True,33.0
REST17507,Hot & Crispy House Central,Mumbai,Pizza,Cloud Kitchen,16-25,True,20.5
REST15027,Taste Of Curry Zone,Mumbai,Pizza,Restaurant,>40,True,45.0
REST05029,Classic Mess Zone,Chennai,Desserts,Cloud Kitchen,16-25,True,20.5
REST07923,Classic Biryani Clouds,Bengaluru,Fast Food,Restaurant,16-25,False,20.5
REST12063,Bombay Biryani Heaven,Chennai,Biryani,Restaurant,<=15,False,15.0
REST15746,Delhi Pizza Corner,Bengaluru,North Indian,Cloud Kitchen,26-40,True,33.0
REST06419,Hot & Crispy Curry Stop,Bengaluru,Healthy,Restaurant,26-40,True,33.0
REST00338,Namma Grill Palace,Pune,North Indian,Cloud Kitchen,26-40,True,33.0
REST00651,Urban Curry Palace,Hyderabad,Fast Food,Cloud Kitchen,16-25,False,20.5
REST11362,Delhi Biryani Clouds,Hyderabad,North Indian,Cloud Kitchen,26-40,True,33.0
REST16080,Flavours Of Delights Delight,Kolkata,North Indian,Restaurant,>40,True,45.0
REST10454,Spicy Mess Point,Chennai,Healthy,Restaurant,<=15,True,15.0
REST02785,Grand Delights Nest,Delhi,Chinese,Restaurant,>40,True,45.0
REST03465,Flavours Of Mess Point,Mumbai,Fast Food,Restaurant,16-25,True,20.5
REST07312,Annapurna Grill Delight,Kolkata,Fast Food,Cloud Kitchen,>40,True,45.0
REST04163,Flavours Of Kitchen Adda,Mumbai,North Indian,Restaurant,26-40,True,33.0
REST11023,Flavours Of Wraps Mahal,Delhi,Chinese,Restaurant,<=15,True,15.0
REST09613,Taste Of Thali Bhojanalay,Hyderabad,Pizza,Restaurant,26-40,True,33.0
REST15672,Fresh Sweets Clouds,Bengaluru,South Indian,Restaurant,26-40,True,33.0
REST11734,Annapurna Express Heaven,Ahmedabad,Chinese,Restaurant,16-25,True,20.5
REST03231,Grand Mess Bhojanalay,Pune,Chinese,Restaurant,<=15,False,15.0
REST05347,Flavours Of Mess Delight,Pune,North Indian,Restaurant,26-40,True,33.0
REST18156,Punjabi Paratha Delight,Delhi,South Indian,Restaurant,16-25,True,20.5
REST17694,Annapurna Thali Palace,Bengaluru,Biryani,Restaurant,<=15,True,15.0
REST16699,Urban Biryani Bhojanalay,Hyderabad,Healthy,Restaurant,<=15,True,15.0
REST13580,Urban Express Point,Hyderabad,North Indian,Restaurant,<=15,True,15.0
REST00053,Tandoori Express Corner,Pune,Chinese,Cloud Kitchen,16-25,True,20.5
REST08060,Sri Mess Delight,Pune,Biryani,Cloud Kitchen,16-25,True,20.5
REST03612,Classic Wraps Delight,Delhi,Biryani,Restaurant,<=15,True,15.0
REST15464,Punjabi Delights Bhojanalay,Delhi,North Indian,Restaurant,16-25,True,20.5
REST01994,Hot & Crispy Thali Corner,Mumbai,South Indian,Restaurant,26-40,True,33.0
REST09212,Madras Express Central,Ahmedabad,Biryani,Cloud Kitchen,<=15,True,15.0
REST00569,Grand Pizza Adda,Delhi,Healthy,Restaurant,<=15,True,15.0
REST08885,Madras Wraps Adda,Mumbai,Desserts,Cloud Kitchen,16-25,True,20.5
REST06718,Royal Grill Adda,Hyderabad,South Indian,Restaurant,26-40,True,33.0
REST14291,Madras Cafe Clouds,Bengaluru,Chinese,Restaurant,<=15,False,15.0
REST06784,Taste Of Paratha Bhojanalay,Pune,Healthy,Cloud Kitchen,<=15,True,15.0
REST00555,Namma Paratha Hub,Mumbai,Healthy,Restaurant,26-40,True,33.0
REST09187,Kolkata Grill Palace,Delhi,Pizza,Restaurant,<=15,False,15.0
REST14662,Tandoori Darshini Delight,Chennai,Pizza,Cloud Kitchen,16-25,True,20.5
REST18604,Urban Darshini Central,Chennai,North Indian,Restaurant,26-40,False,33.0
REST12047,Delhi Thali Palace,Chennai,Desserts,Restaurant,<=15,True,15.0
REST01079,Thindi Mane Curry Hub,Mumbai,Pizza,Restaurant,<=15,True,15.0
REST10933,Madras Biryani Bhojanalay,Bengaluru,Pizza,Cloud Kitchen,16-25,True,20.5
REST11500,Hot & Crispy Mess Adda,Bengaluru,Chinese,Restaurant,<=15,True,15.0
REST19387,Delhi Paratha Delight,Bengaluru,Pizza,Cloud Kitchen,<=15,True,15.0
REST00792,Hot & Crispy Cafe Mahal,Ahmedabad,Desserts,Restaurant,26-40,True,33.0
REST11778,Taste Of Biryani Clouds,Ahmedabad,Chinese,Restaurant,<=15,True,15.0
REST06082,Spicy Thali Stop,Ahmedabad,Biryani,Cloud Kitchen,<=15,True,15.0
REST16870,Taste Of Paratha Mahal,Mumbai,Biryani,Restaurant,16-25,True,20.5
REST08326,Punjabi Wraps Mahal,Kolkata,Desserts,Restaurant,<=15,True,15.0
REST11269,Madras Kitchen Delight,Kolkata,Biryani,Restaurant,26-40,True,33.0
REST02394,Tandoori Sweets Hub,Chennai,Pizza,Restaurant,16-25,True,20.5
REST06127,Namma Express Cafe,Mumbai,Pizza,Restaurant,16-25,True,20.5
REST10724,Classic Grill Nest,Pune,South Indian,Cloud Kitchen,26-40,True,33.0
REST14115,Annapurna Wraps Zone,Mumbai,North Indian,Restaurant,16-25,True,20.5
REST09589,Fresh Kitchen Darbar,Bengaluru,Fast Food,Restaurant,16-25,False,20.5
REST03143,Delhi Biryani Clouds,Kolkata,Pizza,Restaurant,16-25,True,20.5
REST08559,Urban Tandoor Palace,Ahmedabad,Desserts,Cloud Kitchen,16-25,True,20.5
REST14816,Spicy Wraps Stop,Ahmedabad,Chinese,Restaurant,16-25,True,20.5
REST10284,Bombay Tandoor Adda,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST07045,Grand Tandoor Corner,Delhi,North Indian,Restaurant,16-25,True,20.5
REST01800,Kolkata Cafe Zone,Mumbai,Biryani,Cloud Kitchen,26-40,True,33.0
REST17814,Punjabi Kitchen Hub,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST04602,Spicy Darshini Palace,Pune,Chinese,Restaurant,16-25,True,20.5
REST18396,Taste Of Sweets Cafe,Mumbai,Fast Food,Cloud Kitchen,26-40,True,33.0
REST14671,Royal Cafe Heaven,Mumbai,Chinese,Restaurant,16-25,True,20.5
REST10490,Punjabi Delights Point,Kolkata,Chinese,Restaurant,16-25,True,20.5
REST00905,Tandoori Kitchen Corner,Ahmedabad,Desserts,Restaurant,26-40,True,33.0
REST06857,Fresh Grill Clouds,Bengaluru,South Indian,Restaurant,>40,True,45.0
REST19702,Spicy Paratha Zone,Bengaluru,Pizza,Cloud Kitchen,26-40,True,33.0
REST11140,Hot & Crispy Sweets Heaven,Hyderabad,South Indian,Restaurant,26-40,True,33.0
REST14247,Fresh Paratha Mahal,Chennai,Desserts,Restaurant,16-25,True,20.5
REST00106,Urban Curry Adda,Chennai,Chinese,Restaurant,<=15,True,15.0
REST18889,Fresh Pizza Delight,Mumbai,Biryani,Restaurant,26-40,True,33.0
REST12587,Thindi Mane Darshini Heaven,Pune,North Indian,Restaurant,26-40,False,33.0
REST07697,Fresh Thali Nest,Hyderabad,Biryani,Cloud Kitchen,26-40,False,33.0
REST15458,Kolkata Darshini Stop,Kolkata,Biryani,Restaurant,16-25,True,20.5
REST07379,Hot & Crispy Express Heaven,Mumbai,Chinese,Restaurant,16-25,True,20.5
REST06150,Spicy Pizza Bhojanalay,Hyderabad,Fast Food,Restaurant,<=15,True,15.0
REST08439,Tandoori Darshini Clouds,Mumbai,Biryani,Restaurant,<=15,True,15.0
REST12354,Kolkata Delights Clouds,Pune,Biryani,Cloud Kitchen,<=15,True,15.0
REST01612,Bombay Delights Palace,Bengaluru,North Indian,Restaurant,26-40,True,33.0
REST11714,Madras Cafe Mahal,Kolkata,South Indian,Restaurant,<=15,True,15.0
REST16507,Thindi Mane Delights Heaven,Bengaluru,North Indian,Restaurant,26-40,True,33.0
REST10692,Classic Grill Palace,Bengaluru,Desserts,Restaurant,26-40,True,33.0
REST05398,Grand Wraps Corner,Chennai,North Indian,Cloud Kitchen,16-25,True,20.5
REST08735,Fresh Darshini Palace,Kolkata,South Indian,Cloud Kitchen,16-25,True,20.5
REST09650,Tandoori Grill Point,Pune,Biryani,Restaurant,>40,False,45.0
REST12783,Flavours Of Paratha Mahal,Bengaluru,Biryani,Restaurant,>40,True,45.0
REST15666,Kolkata Pizza Adda,Bengaluru,South Indian,Restaurant,<=15,True,15.0
REST13381,Grand Kitchen Darbar,Delhi,South Indian,Cloud Kitchen,<=15,True,15.0
REST04569,Thindi Mane Mess Heaven,Hyderabad,South Indian,Restaurant,<=15,True,15.0
REST12531,Sri Kitchen Stop,Kolkata,Biryani,Restaurant,>40,True,45.0
REST08673,Delhi Mess Darbar,Kolkata,North Indian,Restaurant,<=15,True,15.0
REST08229,Grand Delights Delight,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST08293,Fresh Curry Zone,Chennai,North Indian,Restaurant,16-25,True,20.5
REST11593,Spicy Darshini Hub,Hyderabad,Desserts,Restaurant,26-40,True,33.0
REST01543,Tandoori Wraps Palace,Hyderabad,Biryani,Restaurant,16-25,True,20.5
REST18418,Urban Sweets Darbar,Delhi,South Indian,Restaurant,16-25,True,20.5
REST04125,Bombay Cafe Corner,Hyderabad,Healthy,Restaurant,26-40,True,33.0
REST02229,Namma Tandoor Corner,Mumbai,Chinese,Restaurant,16-25,True,20.5
REST14103,Thindi Mane Cafe Cafe,Hyderabad,North Indian,Restaurant,26-40,True,33.0
REST10044,Taste Of House Clouds,Kolkata,Biryani,Restaurant,16-25,True,20.5
REST06927,Grand Mess Central,Bengaluru,Chinese,Cloud Kitchen,16-25,False,20.5
REST02773,Fresh Delights Central,Chennai,South Indian,Restaurant,16-25,True,20.5
REST01927,Namma Delights Clouds,Delhi,Chinese,Restaurant,16-25,True,20.5
REST15447,Fresh Thali Nest,Bengaluru,North Indian,Restaurant,<=15,True,15.0
REST15847,Fresh Darshini Central,Mumbai,Biryani,Restaurant,<=15,True,15.0
REST01528,Madras Curry Delight,Hyderabad,Pizza,Restaurant,>40,True,45.0
REST18443,Delhi Grill Darbar,Chennai,Biryani,Cloud Kitchen,<=15,True,15.0
REST10973,Bombay Kitchen Darbar,Delhi,Fast Food,Restaurant,26-40,True,33.0
REST14860,Fresh Tandoor Point,Bengaluru,Pizza,Restaurant,16-25,False,20.5
REST13376,Bombay Thali Adda,Chennai,Biryani,Restaurant,26-40,True,33.0
REST14802,Taste Of Wraps Delight,Mumbai,Biryani,Restaurant,16-25,True,20.5
REST01515,Sri Tandoor Adda,Delhi,Healthy,Restaurant,<=15,True,15.0
REST06890,Bombay Sweets Mahal,Delhi,Chinese,Cloud Kitchen,<=15,True,15.0
REST17953,Fresh Mess Hub,Bengaluru,North Indian,Restaurant,26-40,True,33.0
REST05453,Delhi Sweets Delight,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST07258,Sri Sweets Clouds,Delhi,Fast Food,Cloud Kitchen,<=15,True,15.0
REST14316,Madras Biryani Clouds,Delhi,North Indian,Restaurant,26-40,True,33.0
REST16177,Urban Kitchen Clouds,Delhi,South Indian,Cloud Kitchen,<=15,True,15.0
REST18466,Flavours Of Darshini Bhojanalay,Mumbai,Desserts,Restaurant,<=15,True,15.0
REST08960,Grand Grill Clouds,Kolkata,Chinese,Cloud Kitchen,<=15,True,15.0
REST14898,Thindi Mane Biryani Adda,Kolkata,South Indian,Restaurant,>40,True,45.0
REST16238,Tandoori Darshini Clouds,Bengaluru,Chinese,Restaurant,26-40,True,33.0
REST19697,Urban Thali Point,Mumbai,Pizza,Cloud Kitchen,<=15,True,15.0
REST11916,Fresh Express Corner,Mumbai,Chinese,Cloud Kitchen,<=15,True,15.0
REST07860,Classic Delights Nest,Delhi,Biryani,Restaurant,16-25,True,20.5
REST10395,Punjabi Grill Heaven,Bengaluru,Fast Food,Restaurant,16-25,True,20.5
REST02165,Urban Pizza Darbar,Bengaluru,Fast Food,Cloud Kitchen,16-25,True,20.5
REST08128,Tandoori Darshini Darbar,Bengaluru,Desserts,Cloud Kitchen,>40,True,45.0
REST00705,Fresh Curry Adda,Mumbai,Fast Food,Cloud Kitchen,>40,True,45.0
REST09977,Spicy Grill Stop,Mumbai,North Indian,Cloud Kitchen,26-40,True,33.0
REST10557,Namma Tandoor Clouds,Bengaluru,South Indian,Cloud Kitchen,>40,True,45.0
REST05389,Sri Darshini Cafe,Hyderabad,Pizza,Restaurant,>40,True,45.0
REST18632,Punjabi Pizza Delight,Bengaluru,South Indian,Restaurant,>40,True,45.0
REST00836,Kolkata Sweets Stop,Delhi,Fast Food,Restaurant,26-40,True,33.0
REST10663,Grand Kitchen Cafe,Pune,Pizza,Restaurant,16-25,True,20.5
REST11297,Hot & Crispy Express Zone,Ahmedabad,Fast Food,Cloud Kitchen,<=15,True,15.0
REST11467,Fresh House Zone,Pune,Desserts,Cloud Kitchen,16-25,False,20.5
REST05546,Namma Tandoor Nest,Bengaluru,Chinese,Cloud Kitchen,<=15,True,15.0
REST11231,Tandoori Delights Heaven,Kolkata,Pizza,Restaurant,16-25,False,20.5
REST02849,Spicy Sweets Clouds,Hyderabad,North Indian,Restaurant,<=15,True,15.0
REST02310,Taste Of Express Central,Mumbai,Desserts,Restaurant,16-25,True,20.5
REST08678,Madras Biryani Cafe,Ahmedabad,Healthy,Cloud Kitchen,<=15,True,15.0
REST00960,Delhi House Darbar,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST04819,Bombay Curry Mahal,Hyderabad,Chinese,Restaurant,16-25,True,20.5
REST04116,Delhi Express Central,Chennai,North Indian,Restaurant,>40,True,45.0
REST03823,Bombay Curry Heaven,Bengaluru,Biryani,Cloud Kitchen,>40,True,45.0
REST11656,Sri Delights Delight,Mumbai,Chinese,Restaurant,16-25,True,20.5
REST09223,Classic Sweets Heaven,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST17388,Sri Pizza Delight,Bengaluru,South Indian,Restaurant,26-40,True,33.0
REST02338,Annapurna Biryani Darbar,Hyderabad,North Indian,Restaurant,<=15,True,15.0
REST06904,Namma Express Delight,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST11742,Taste Of Pizza Delight,Hyderabad,North Indian,Restaurant,>40,True,45.0
REST01557,Delhi House Clouds,Pune,South Indian,Restaurant,16-25,True,20.5
REST00794,Punjabi Kitchen Point,Ahmedabad,Biryani,Restaurant,16-25,True,20.5
REST12162,Punjabi Thali Darbar,Bengaluru,North Indian,Cloud Kitchen,<=15,True,15.0
REST07587,Flavours Of Kitchen Delight,Ahmedabad,Biryani,Restaurant,16-25,True,20.5
